diff_zip,quality_score1,quality_score2,quality_score_diff,revenue1,revenue2,discount_ratio1,discount_ratio2,prime_session1,prime_session2,late_session1,late_session2,couple1,couple2,weekend1,weekend2,special_request2,num_hvc,client_rank_label,signup_to_book_interval,booking_interval,income_level,booking_hour_ahead1_On_Demand,booking_hour_ahead2_On_Demand,market_maturity_Mature_Market,market_maturity_Medium_Age_Market,market_maturity_New_Market
0,3.56,3.13,0.43,74.52,106.92,0.287026,0.0,0,0,1,1,0,0,0,1,0,0,0,0,80,46477,0,1,0,0,1
0,4.96,4.96,0.0,139.0,169.0,0.177515,0.0,1,0,0,0,0,0,0,0,1,0,0,0,26,81150,1,1,1,0,0
0,4.15,3.81,0.34,99.0,94.0,0.0,0.050505,0,0,0,0,0,0,0,0,1,0,0,6,4,55280,0,0,0,0,0
0,4.36,4.36,0.0,139.0,159.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,90,2,32191,1,1,1,0,0
0,3.73,3.17,0.56,99.0,99.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,7,32749,0,0,0,1,0
0,4.28,3.6,0.68,99.0,145.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,11,60,166729,0,0,0,0,0
0,3.13,3.99,-0.86,99.0,99.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,123,56996,1,1,0,0,0
0,2.67,4.36,-1.69,213.39,106.7,0.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,10,88279,1,1,1,0,0
1,3.17,4.92,-1.75,69.0,99.0,0.30303,0.0,0,0,0,0,0,0,1,0,0,0,0,22,81,100084,0,1,0,1,0
0,3.69,3.17,0.52,99.0,145.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,78246,1,1,0,0,0
1,3.17,3.17,0.0,69.0,79.0,0.30303,0.20202,0,1,0,0,0,0,1,0,0,0,0,35,100,50523,1,1,0,0,0
0,4.92,4.92,0.0,228.0,99.0,0.0,0.09174299999999999,0,1,1,0,1,0,0,0,0,0,0,3,110,80720,0,0,0,0,0
0,4.32,3.09,1.23,99.0,99.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,59267,1,1,0,0,0
1,2.54,2.58,-0.04,108.16,99.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,0,0,122,46009,1,0,0,1,0
0,2.54,2.54,0.0,185.0,185.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,0,25,71269,1,1,0,1,0
0,2.58,2.02,0.56,106.7,139.03,0.0,0.067101,0,0,1,1,0,0,0,1,1,0,0,10,101,59451,1,0,1,0,0
0,3.09,2.62,0.47,139.0,139.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,90,0,78802,1,1,0,1,0
0,4.96,4.07,0.89,0.0,0.0,1.0,1.0,0,0,1,1,0,0,1,1,0,0,0,90,0,44481,0,0,0,0,0
1,2.62,3.13,-0.51,99.0,110.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,68,11,50285,1,1,0,1,0
1,2.62,3.77,-1.15,151.86,139.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,10,24026,0,0,0,1,0
1,4.34,4.96,-0.62,145.0,185.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,66360,1,0,1,0,0
0,4.96,3.73,1.23,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,8,47223,1,1,0,0,0
1,4.05,3.77,0.28,380.0,380.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0,1,35721,1,0,0,0,0
0,4.92,4.32,0.6,99.0,208.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,2,69095,0,0,1,0,0
0,3.17,3.17,0.0,193.0,193.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,34,71560,1,0,0,1,0
0,3.71,3.5,0.21,270.0,270.0,0.1,0.1,1,1,0,0,1,1,0,0,0,0,0,2,42,96983,0,0,0,0,0
0,2.6,3.73,-1.13,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,35,61414,1,1,1,0,0
0,4.96,4.96,0.0,145.0,145.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,10,35,100359,0,0,0,0,0
0,4.92,4.92,0.0,99.0,69.0,0.0,0.30303,0,0,0,0,0,0,0,0,1,0,0,0,22,89911,0,1,1,0,0
0,4.36,3.13,1.23,295.0,300.0,0.016666999999999998,0.0,1,1,0,0,1,1,0,1,0,0,0,8,16,76809,0,0,1,0,0
0,3.81,3.81,0.0,99.0,115.0,0.0,0.20689699999999997,0,0,0,0,0,0,0,0,1,0,0,1,70,94743,0,0,0,0,0
0,4.28,4.88,-0.6,99.0,99.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,3,35,62318,1,1,0,0,0
0,3.13,2.02,1.11,140.0,185.0,0.034483,0.0,0,0,1,0,0,0,0,0,0,0,0,26,0,31048,1,1,1,0,0
1,2.02,3.5,-1.48,105.93,270.0,0.0,0.1,0,0,1,1,0,1,1,0,0,0,0,46,63,87306,1,1,0,0,1
0,3.13,4.96,-1.83,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,6,72284,0,0,0,0,0
0,3.77,2.87,0.9,145.0,300.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,13,0,31645,1,0,0,0,0
0,3.13,3.17,-0.04,99.0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8,67608,1,1,1,0,0
1,3.15,3.13,0.02,206.51,105.93,0.02364,0.0,1,1,0,0,1,0,1,0,1,0,0,86,16,58964,0,1,0,0,1
1,2.58,3.05,-0.47,109.0,187.06,0.215827,0.0,0,0,0,0,0,0,0,1,0,0,0,0,9,87148,0,1,0,1,0
0,4.96,4.36,0.6,99.0,145.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,7,97539,0,0,0,0,0
0,3.17,3.65,-0.48,338.0,169.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,5,108,47826,0,0,0,1,0
1,4.96,4.96,0.0,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,1,85,82047,1,1,0,0,0
0,3.69,3.73,-0.04,145.0,145.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,15,76,70969,1,0,1,0,0
0,3.69,3.69,0.0,145.0,145.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,54,113626,1,0,0,0,0
0,5.0,5.0,0.0,99.0,185.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,9,67407,1,1,0,0,0
1,3.13,1.82,1.31,99.0,99.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,49,67,69095,1,1,1,0,0
0,2.83,3.77,-0.94,300.24,150.12,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,13,100,69318,0,0,0,0,1
0,3.43,3.43,0.0,380.0,380.0,0.0,0.0,0,0,1,1,1,1,0,1,1,0,0,0,51,70910,1,1,0,0,0
0,2.46,3.09,-0.63,99.0,99.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0,14,105611,0,1,0,1,0
0,3.05,2.62,0.43,124.55,151.86,0.167168,0.0,1,0,0,0,0,0,1,0,0,0,0,1,44,30472,0,0,0,1,0
1,4.96,3.43,1.53,155.0,99.0,0.162162,0.0,0,0,0,0,0,0,0,1,0,0,0,90,61,34183,0,0,0,0,0
0,4.36,4.36,0.0,106.43,149.43,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,42,65475,0,0,0,0,1
0,4.96,3.77,1.19,99.0,99.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,128,74812,1,1,0,0,0
0,2.5,2.5,0.0,99.0,99.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,6,62,108349,0,0,0,0,0
0,4.96,2.54,2.42,94.0,145.0,0.050505,0.0,0,0,1,1,0,0,0,0,0,0,0,9,10,36346,1,1,1,0,0
0,3.17,3.09,0.08,180.0,185.0,0.027027,0.0,0,0,0,0,0,0,1,0,0,0,0,6,146,69735,1,0,0,0,0
1,4.96,3.73,1.23,180.0,185.0,0.027027,0.0,0,0,1,1,0,0,0,1,0,0,0,5,0,36274,1,1,1,0,0
1,3.17,3.17,0.0,145.0,134.81,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,95,116507,1,1,0,0,0
0,5.0,5.0,0.0,99.0,145.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,0,117,84047,1,1,0,0,0
0,3.15,3.13,0.02,173.0,99.0,0.103627,0.0,0,0,1,1,0,0,1,0,0,0,0,82,10,29723,1,1,1,0,0
0,4.96,4.36,0.6,0.0,135.0,1.0,0.068966,0,0,1,1,0,0,0,1,0,0,0,2,102,69716,0,1,0,0,0
0,4.36,4.36,0.0,149.81,106.7,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,90,39,51458,0,0,1,0,0
0,2.02,1.82,0.2,169.0,198.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,25,39607,1,1,0,1,0
0,3.67,3.65,0.02,169.0,415.91,0.150754,0.0,1,1,0,0,0,1,0,0,0,0,0,0,87,56776,1,1,0,1,0
1,3.91,4.05,-0.14,145.0,99.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,39,21084,1,1,0,0,0
0,1.94,2.89,-0.95,139.0,169.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,135,41618,0,0,0,1,0
1,4.1,3.69,0.41,178.0,99.0,0.144231,0.0,1,0,0,0,1,0,0,1,0,0,0,2,16,21084,1,0,0,0,0
0,4.88,2.37,2.51,140.0,190.0,0.034483,0.0,0,0,1,1,0,0,0,0,0,0,0,6,14,99357,1,1,0,0,0
0,3.77,3.17,0.6,74.0,99.0,0.252525,0.0,0,0,0,0,0,0,0,0,0,0,0,0,21,33268,1,1,1,0,0
0,2.54,2.54,0.0,108.16,151.86,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,63,74853,0,0,0,1,0
0,3.81,3.81,0.0,169.0,139.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,3,28267,1,1,0,0,0
1,1.9,3.73,-1.83,149.43,145.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,76,60294,0,1,0,0,1
0,2.58,3.69,-1.11,106.7,106.7,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,3,48,44799,0,0,1,0,0
0,3.69,3.69,0.0,94.0,99.0,0.050505,0.0,0,0,0,0,0,0,0,0,1,0,0,7,50,59089,0,0,0,0,0
0,3.13,3.13,0.0,99.0,185.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,27,0,87196,1,1,1,0,0
1,1.57,0.0,1.57,318.0,99.0,0.059172,0.0,1,1,0,0,1,0,1,1,0,0,0,90,21,70852,0,0,0,0,1
0,4.52,3.43,1.09,0.0,0.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,3,10,40458,1,1,0,0,0
1,3.77,4.28,-0.51,188.0,99.0,0.025907,0.0,0,1,0,0,0,0,0,0,0,0,0,8,41,51921,0,1,1,0,0
0,3.75,4.28,-0.53,69.0,59.0,0.30303,0.40404,0,1,1,0,0,0,1,0,0,0,0,4,31,39984,0,1,0,0,0
0,4.96,4.92,0.04,99.0,145.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,16,42,34183,1,1,0,0,0
1,3.09,4.92,-1.83,145.0,99.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,11,81,90298,1,1,0,0,0
0,3.77,3.77,0.0,109.0,109.0,0.215827,0.215827,1,0,0,0,0,0,0,0,1,0,0,0,17,72954,1,0,1,0,0
1,3.82,4.33,-0.51,300.0,208.0,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,11,106700,0,0,0,0,0
0,3.77,3.77,0.0,101.52,182.52,0.046939999999999996,0.0,1,0,0,1,0,0,0,0,1,0,0,5,13,79630,1,1,0,0,1
0,2.5,3.13,-0.63,105.93,105.93,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,31,32513,1,0,0,0,1
1,2.88,2.52,0.36,129.0,238.0,0.0,0.077519,1,0,0,0,0,1,0,1,0,0,0,0,28,95477,0,0,0,1,0
1,3.41,2.92,0.49,385.11,269.61,0.0,0.0,0,0,1,1,1,1,0,0,0,7,0,72,23,71245,1,0,0,0,0
1,4.96,3.77,1.19,119.13,208.0,0.11183199999999999,0.0,0,0,1,1,0,1,1,0,0,2,0,0,10,30844,1,1,0,0,0
0,4.28,4.28,0.0,134.81,187.06,0.0,0.0,0,1,1,0,0,0,0,0,1,19,0,0,35,89999,1,0,0,0,0
0,4.28,4.84,-0.56,187.06,187.06,0.0,0.0,0,0,0,0,0,0,1,1,0,1,0,1,13,110184,0,0,0,0,0
0,3.65,4.96,-1.31,129.58,103.46,0.037153,0.224786,0,0,1,1,0,0,1,1,0,1,0,5,7,145459,0,0,0,0,0
0,4.92,3.67,1.25,233.86,223.63,0.0,0.021869,0,0,0,0,0,0,0,0,0,1,0,0,6,145459,1,0,0,0,0
0,4.34,3.92,0.42,269.61,134.81,0.0,0.0,1,1,0,0,1,0,1,1,0,1,0,3,0,145459,0,1,0,0,0
0,3.77,4.28,-0.51,134.81,134.81,0.0,0.0,1,1,0,0,0,0,1,1,0,3,0,0,76,56615,1,0,0,0,0
0,3.03,3.13,-0.1,134.81,134.81,0.0,0.0,1,0,0,0,0,0,0,1,0,3,0,14,7,56615,1,1,0,0,0
0,4.88,3.73,1.15,139.81,187.06,0.0,0.0,1,0,0,0,0,0,0,0,0,3,0,0,0,93702,1,1,0,0,0
1,4.36,3.69,0.67,134.81,109.0,0.0,0.0,0,0,1,0,0,0,0,0,0,16,1,0,28,92359,1,0,0,0,0
0,3.05,4.9,-1.85,4.18,187.06,0.976672,0.0,1,0,0,0,0,0,0,0,0,16,0,0,80,92359,1,0,0,0,0
0,4.96,3.05,1.91,134.81,187.06,0.0,0.0,0,1,1,0,0,0,0,1,0,9,0,0,123,69836,0,1,0,0,0
1,4.88,4.32,0.56,187.06,140.0,0.0,0.034483,0,1,1,0,0,0,0,0,0,9,1,0,6,69836,0,1,0,0,0
0,3.73,3.17,0.56,139.81,145.81,0.0,0.0,0,0,1,1,0,0,0,0,0,9,0,0,75,69836,1,1,0,0,0
0,4.92,4.96,-0.04,187.06,134.81,0.0,0.0,0,1,1,0,0,0,0,1,0,9,0,0,2,69836,0,0,0,0,0
0,3.65,4.92,-1.27,103.46,134.81,0.224786,0.0,0,0,1,1,0,0,1,1,0,12,1,1,13,98450,0,0,0,0,0
0,3.09,3.09,0.0,187.06,187.06,0.0,0.0,0,0,1,0,0,0,0,0,1,12,0,27,69,98450,1,0,0,0,0
0,4.92,4.03,0.89,129.58,134.81,0.037153,0.0,0,0,1,1,0,0,1,0,0,7,0,7,2,102524,1,0,0,0,0
1,3.65,1.94,1.71,134.81,99.0,0.0,0.0,0,0,1,1,0,0,0,1,0,15,0,87,18,84786,1,1,0,0,0
0,3.73,3.05,0.68,103.46,134.81,0.224786,0.0,1,0,0,1,0,0,0,1,1,15,0,0,6,84786,1,0,0,0,0
1,4.05,3.17,0.88,187.06,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,15,0,0,119,84786,1,1,0,0,0
0,3.05,3.52,-0.47,238.26,259.16,0.11183199999999999,0.018928,1,1,0,0,1,0,0,1,0,15,0,0,8,84786,0,1,0,0,0
0,4.96,3.13,1.83,134.81,228.86,0.0,0.0,0,0,1,1,0,0,0,0,0,15,0,12,29,84786,0,1,0,0,0
0,3.77,2.41,1.36,187.06,134.81,0.0,0.0,1,1,0,0,0,0,1,1,0,7,0,84,22,113800,1,1,0,0,0
0,4.92,4.84,0.08,187.06,134.81,0.0,0.0,0,0,1,0,0,0,0,1,0,12,1,0,38,93107,1,1,0,0,0
0,3.09,3.05,0.04,187.06,187.06,0.0,0.0,0,0,0,0,0,0,0,1,0,12,0,0,126,93107,1,0,0,0,0
0,4.28,4.96,-0.68,134.81,187.06,0.0,0.0,1,0,0,0,0,0,0,0,0,12,0,0,50,108286,0,0,0,0,0
0,3.05,2.97,0.08,134.81,134.81,0.0,0.0,0,0,1,1,0,0,1,1,1,12,1,0,7,108286,1,1,0,0,0
0,4.92,2.58,2.34,374.11,145.81,0.0,0.0,0,0,1,1,1,0,0,0,0,6,1,0,14,110999,0,1,0,0,0
0,4.01,4.03,-0.02,134.81,269.61,0.0,0.0,0,0,1,1,0,1,0,1,0,6,0,4,18,110999,0,0,0,0,0
0,3.52,4.94,-1.42,129.58,134.81,0.037153,0.0,0,0,1,1,0,0,1,0,0,2,0,7,71,31542,0,0,0,0,0
0,4.32,3.13,1.19,155.71,269.61,0.16154200000000002,0.0,1,0,0,0,0,1,1,1,0,1,0,0,126,38550,1,0,0,0,0
0,3.77,3.54,0.23,264.39,134.81,0.0,0.0,0,0,0,1,0,0,1,0,0,2,0,0,61,32877,1,1,0,0,0
1,3.05,3.11,-0.06,134.81,99.0,0.0,0.0,1,1,0,0,0,0,0,0,0,10,0,1,1,62393,0,1,0,0,0
0,4.92,4.84,0.08,187.06,145.81,0.0,0.0,0,0,0,1,0,0,0,0,0,10,0,17,6,62393,1,1,0,0,0
1,4.96,3.09,1.87,187.06,156.0,0.0,0.0,0,0,1,1,0,0,0,1,0,10,0,0,67,62393,1,1,0,0,0
1,4.01,3.01,1.0,134.81,66.88,0.0,0.49287200000000003,0,0,1,0,0,0,0,0,0,1,0,6,54,40080,0,0,0,0,0
0,4.05,4.96,-0.91,134.81,134.81,0.0,0.0,1,0,0,0,0,0,0,0,1,8,0,0,2,108155,0,0,0,0,0
1,3.09,4.93,-1.84,187.06,300.0,0.0,0.0,0,1,1,0,0,1,0,1,0,8,1,0,43,108155,1,0,0,0,0
0,4.92,4.28,0.64,181.83,134.81,0.026762,0.0,1,1,0,0,0,0,0,1,0,3,0,11,126,112268,0,1,0,0,0
0,4.05,3.69,0.36,269.61,134.81,0.0,0.0,0,0,1,1,1,0,0,0,0,3,0,0,0,112268,1,1,0,0,0
0,3.73,4.96,-1.23,134.81,134.81,0.0,0.0,0,0,0,0,0,0,1,1,1,6,0,4,27,105187,0,0,0,0,0
0,3.73,4.92,-1.19,134.81,145.81,0.0,0.0,0,0,0,1,0,0,0,0,0,6,1,1,13,105187,0,1,0,0,0
0,3.13,4.96,-1.83,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,6,0,47,6,105187,0,0,0,0,0
1,4.84,4.92,-0.08,109.0,159.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,1,32,0,47716,1,0,0,0,1
0,2.5,3.41,-0.91,109.0,163.0,0.0,0.252294,0,0,1,1,0,1,1,0,0,1,0,1,23,56910,0,0,0,1,0
0,4.84,3.69,1.15,159.0,199.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,56,105377,1,1,0,0,1
0,4.96,2.87,2.09,159.0,166.16,0.0,0.0,0,0,1,1,0,0,1,1,0,1,0,2,70,39955,0,1,0,1,0
0,3.13,4.96,-1.83,0.0,81.51,1.0,0.27553099999999997,1,0,0,0,0,0,1,1,0,1,0,2,76,52495,1,1,0,1,0
1,4.92,3.01,1.91,187.06,187.06,0.0,0.0,0,1,1,0,0,0,0,0,0,6,0,0,68,92175,1,1,0,0,0
0,4.92,4.92,0.0,145.81,134.81,0.0,0.0,0,0,1,1,0,0,0,0,1,6,0,1,27,92175,1,1,0,0,0
0,3.37,3.77,-0.4,269.61,134.81,0.0,0.0,0,0,0,0,1,0,0,0,0,3,0,0,0,42904,1,0,0,0,0
0,4.01,4.01,0.0,457.71,457.71,0.0,0.0,0,0,0,0,1,1,0,0,0,3,0,0,0,42904,1,1,0,0,0
0,3.77,3.77,0.0,103.46,134.81,0.224786,0.0,0,0,0,0,0,0,0,0,1,1,0,21,90,55001,0,1,0,0,0
0,4.88,4.88,0.0,134.81,134.81,0.0,0.0,0,0,1,1,0,0,0,0,1,4,1,0,0,37632,1,1,0,0,0
0,4.92,4.36,0.56,222.06,134.81,0.0,0.0,0,0,1,1,0,0,1,0,0,4,0,0,3,37632,1,1,0,0,0
1,3.77,2.83,0.94,139.81,185.0,0.0,0.0,1,1,0,0,0,0,0,0,0,3,0,0,66,81331,1,1,0,0,0
0,4.28,3.73,0.55,187.06,187.06,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,55,0,37290,0,0,0,0,0
0,3.01,3.77,-0.76,134.81,129.58,0.0,0.037153,0,1,0,0,0,0,1,1,0,1,0,0,7,49911,1,1,0,0,0
0,1.94,4.36,-2.42,187.06,187.06,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,96,61469,1,1,0,0,0
0,3.77,3.73,0.04,89.0,159.0,0.18348599999999998,0.0,1,0,0,0,0,0,0,1,0,1,0,0,10,74827,1,1,0,1,0
0,3.13,4.96,-1.83,113.91,113.91,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1,90,15,53565,1,0,0,1,0
0,3.17,3.73,-0.56,109.0,109.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,18,68823,0,0,0,1,0
0,3.77,3.77,0.0,109.0,79.0,0.0,0.275229,1,0,0,1,0,0,1,1,0,1,0,0,0,44722,1,1,0,1,0
1,3.05,2.02,1.03,129.0,104.0,0.0,0.045872,1,0,0,1,0,0,0,0,0,1,1,0,8,112233,0,0,0,1,0
0,3.17,3.17,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0,0,1,0,8,9,120360,1,1,0,1,0
0,2.83,3.73,-0.9,129.0,129.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,81,105002,1,1,0,1,0
1,3.13,3.73,-0.6,156.0,110.0,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,20,73,31088,1,1,1,0,0
0,3.77,3.75,0.02,145.0,99.0,0.0,0.0,0,0,0,1,0,0,1,1,0,2,0,0,35,47534,1,0,1,0,0
0,2.77,1.9,0.87,178.0,84.0,0.144231,0.151515,1,1,0,0,1,0,0,0,0,1,1,0,12,113265,0,1,1,0,0
0,3.09,3.13,-0.04,145.0,145.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,2,75490,1,0,1,0,0
0,4.24,4.05,0.19,156.0,49.0,0.0,0.505051,0,0,0,0,0,0,1,1,0,7,0,0,61,60288,1,0,0,0,0
0,3.73,3.09,0.64,163.0,69.0,0.15544000000000002,0.30303,0,0,0,0,0,0,1,0,0,11,0,5,44,61221,0,1,0,0,0
0,4.96,4.05,0.91,145.0,89.0,0.0,0.10101,0,0,0,0,0,0,1,1,0,11,0,4,84,61221,1,0,0,0,0
0,4.96,4.96,0.0,99.0,99.0,0.0,0.0,1,0,0,0,0,0,1,1,1,11,1,0,41,61221,0,0,0,0,0
0,4.34,4.88,-0.54,99.0,79.0,0.0,0.20202,1,0,0,1,0,0,1,0,0,6,1,0,4,58916,1,1,0,0,0
1,3.77,3.13,0.64,69.0,99.0,0.30303,0.0,1,1,0,0,0,0,1,1,0,2,0,0,48,93842,1,1,0,0,0
0,3.13,3.13,0.0,94.0,145.0,0.050505,0.0,0,0,0,0,0,0,0,0,1,8,0,6,23,73397,0,0,0,0,0
0,2.54,3.69,-1.15,145.0,145.0,0.0,0.0,1,0,0,0,0,0,1,1,0,8,0,0,33,73397,1,1,0,0,0
0,3.13,3.69,-0.56,69.0,99.0,0.30303,0.0,1,1,0,0,0,0,0,0,0,8,1,0,15,73397,1,1,0,0,0
1,4.24,3.05,1.19,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,4,0,5,57,53221,0,1,0,0,0
0,4.92,4.92,0.0,99.0,49.0,0.0,0.505051,0,0,0,0,0,0,0,0,0,4,0,0,78,53221,0,0,0,0,0
1,3.13,3.12,0.01,99.0,99.0,0.0,0.0,1,0,0,0,0,0,1,0,0,2,0,0,23,54075,1,1,0,0,0
1,4.96,4.36,0.6,145.0,120.0,0.0,0.172414,1,1,0,0,0,0,0,0,0,1,1,8,7,82170,0,0,0,0,0
1,4.88,3.81,1.07,99.0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,14,82170,1,1,0,0,0
0,3.65,4.96,-1.31,178.0,193.0,0.144231,0.09389700000000001,0,1,0,0,1,0,1,1,0,2,0,1,126,60051,0,1,0,0,0
0,4.34,3.69,0.65,69.0,99.0,0.30303,0.0,1,1,0,0,0,0,0,0,0,2,0,0,26,60051,1,0,0,0,0
1,4.88,4.36,0.52,155.0,109.0,0.162162,0.0,1,0,0,0,0,0,0,1,0,4,1,0,142,124031,1,1,0,0,0
0,3.59,4.01,-0.42,178.0,208.0,0.144231,0.0,0,0,1,1,1,1,0,0,0,1,0,4,29,87106,0,0,0,0,0
0,3.69,4.96,-1.27,300.0,159.0,0.0,0.0,0,0,0,0,1,0,1,1,0,7,0,4,105,131960,0,0,0,0,0
0,4.36,3.13,1.23,115.0,145.0,0.20689699999999997,0.0,0,1,0,0,0,0,1,1,0,1,0,3,27,95287,0,1,0,0,0
0,3.09,3.09,0.0,69.0,99.0,0.30303,0.0,1,0,0,1,0,0,0,1,1,1,0,0,11,79329,1,0,0,0,0
0,3.17,2.54,0.63,94.0,150.0,0.050505,0.0,1,1,0,0,0,0,0,0,0,1,0,6,0,62408,1,1,0,1,0
0,3.17,3.13,0.04,169.0,169.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,1,0,15,76494,1,0,0,1,0
0,2.33,2.33,0.0,139.0,139.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,0,0,3,76494,1,0,0,1,0
0,3.17,1.94,1.23,139.0,134.0,0.0,0.035970999999999996,1,1,0,0,0,0,1,1,0,4,0,0,7,82242,1,1,0,1,0
1,3.65,2.54,1.11,99.0,145.0,0.0,0.0,0,0,1,1,0,0,1,0,0,2,0,18,100,28937,1,1,0,1,0
0,3.13,3.69,-0.56,139.0,94.0,0.0,0.050505,0,0,0,0,0,0,1,1,0,2,1,0,7,73349,1,1,0,1,0
0,3.41,3.21,0.2,278.0,139.0,0.0,0.0,1,1,0,0,1,0,0,0,0,2,1,3,3,88717,0,0,0,1,0
0,3.11,3.13,-0.02,74.0,169.0,0.252525,0.0,1,1,0,0,0,0,1,1,0,2,0,7,41,59579,1,1,0,1,0
0,3.02,3.45,-0.43,99.0,99.0,0.0,0.0,0,0,0,0,0,0,0,1,0,2,0,1,96,111385,0,0,0,0,0
0,3.84,3.15,0.69,69.0,115.0,0.30303,0.447115,0,0,1,0,0,1,0,1,0,2,0,0,74,111385,0,0,0,0,0
0,3.17,3.69,-0.52,193.0,110.0,0.0,0.0,1,0,0,0,0,0,1,0,0,2,1,0,43,111385,1,1,0,0,0
0,4.88,3.17,1.71,185.0,205.0,0.0,0.0,0,1,1,0,0,0,1,1,0,2,1,88,56,191408,0,1,0,0,0
1,3.69,3.09,0.6,145.0,145.0,0.0,0.0,0,0,0,0,0,0,0,1,0,5,0,0,78,164538,1,1,0,0,0
0,4.07,4.35,-0.28,208.0,300.0,0.0,0.0,0,0,0,0,1,1,1,1,1,4,1,29,6,142672,0,1,0,0,0
1,3.67,3.34,0.33,178.0,278.0,0.144231,0.0,0,0,0,1,1,1,1,0,0,2,1,0,12,156633,1,0,0,0,0
0,3.39,3.77,-0.38,208.0,145.0,0.0,0.0,0,0,1,1,1,0,0,0,0,1,0,1,1,101770,0,1,0,0,0
1,3.73,4.96,-1.23,165.0,205.0,0.108108,0.0,1,1,0,0,0,0,0,0,0,1,0,0,112,101770,0,0,0,0,0
