diff_zip,prime_session1,prime_session2,late_session1,late_session2,couple1,couple2,weekend1,weekend2,special_request2,booking_hour_ahead1_On_Demand,booking_hour_ahead2_On_Demand,market_maturity_Mature_Market,market_maturity_Medium_Age_Market,market_maturity_New_Market,signup_to_book_interval,booking_interval,quality_score1,quality_score2,quality_score_diff,revenue1,revenue2,discount_ratio1,discount_ratio2,income_level,num_hvc
0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.746,0.492,0.628024194,0.200577201,0.333333333,0,0,0.231792282,0.04494382
0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0.033333333,0.083333333,0.864,0.524,0.671370968,0.171717172,0.217171717,0.143885,0.071942,0.33409638,0.02247191
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855555556,1,1,0.5,0.752016129,0.135642136,0.166666667,0.050505,0,0.463761349,0.06741573
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011111111,0.083333333,0.61,0.746,0.431451613,0.200577201,0.166666667,0,0,0.743199445,0.06741573
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0.4,0.627777778,0.634,0.634,0.5,0.200577201,0.166666667,0,0,0.310670106,0.393258427
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.144444444,1,0.976,0.976,0.5,0.157287157,0.183501684,0.215827,0,0.3569787,0.02247191
1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.166666667,0.127777778,0.754,0.626,0.564516129,0.142857143,0.166666667,0,0,0.113980971,0.06741573
0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0.554,0.674,0.439516129,0.256854257,0.333333333,0.10101,0,0.292928148,0.033707865
0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0.844444444,0.834,0.782,0.526209677,0.285714286,0.368686869,0,0,0.480120758,0.134831461
1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0.322222222,0.762,0.516,0.623991935,0.200577201,0.456228956,0,0.02518,0.29714379,0.06741573
0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0.864,0.798,0.533266129,0.215007215,0.488215488,0.118343,0.033333,0.293871001,0.101123596
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.561111111,0.634,0.746,0.443548387,0.142857143,0.166666667,0,0,0.343017221,0.033707865
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.077777778,1,0.992,0.516,0.739919355,0.142857143,0.183501684,0,0,0.39859116,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.233333333,1,1,0.5,0.0995671,0.166666667,0.30303,0,0.282583962,0
0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.011111111,0.005555556,0.81,0.908,0.450604839,0.285714286,0.333333333,0,0,0.335410934,0.123595506
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.261111111,0.992,0.746,0.623991935,0.157287157,0.183501684,0,0,0.318915538,0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.992,0.992,0.5,0.200577201,0.234006734,0,0,0.298843645,0.033707865
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.272222222,0.738,0.872,0.432459677,0.142857143,0.166666667,0,0,0.180891812,0.06741573
1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0.683333333,0.508,0.864,0.320564516,0.0995671,0.166666667,0.30303,0,0.260880208,0.02247191
1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.022222222,1,0.316,0.618,0.347782258,0.336219336,0.284511785,0.079051,0,0.407330683,0.179775281
0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0.922222222,1,0.634,0.508,0.563508065,0.200577201,0.244107744,0,0,0.326603417,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.75,0.872,0.872,0.5,0.142857143,0.166666667,0,0,0.616784599,0.06741573
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.088888889,0.864,0.746,0.559475806,0.142857143,0.234006734,0,0,0.585371271,0.617977528
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.033333333,0.116666667,0.746,0.746,0.5,0.194531025,0.226952862,0,0,0.271496371,0.112359551
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.322222222,1,0.492,0.618,0.436491935,0.242424242,0.2996633,0.151515,0.10101,0.23953909,0.078651685
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.35,0.832,0.754,0.539314516,0.26992785,0.314915825,0,0,0.245304999,0.033707865
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,0.322222222,0.404,0.88,0.260080645,0.278499278,0.183501684,0,0.215827,0.213148268,0.011235955
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.5,0.061111111,0.508,0.602,0.452620968,0.142857143,0.166666667,0,0,0.31696637,0.06741573
0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0.011111111,0.73,0.73,0.5,0.200577201,0.234006734,0,0,0.171989103,0.224719101
0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0.055555556,0.508,0.73,0.388104839,0.242424242,0.468013468,0.151515,0,0.606780383,0
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.022222222,0.383333333,0.746,0.746,0.5,0.200577201,0.234006734,0,0,0.231402449,0.157303371
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.038888889,0.754,0.992,0.380040323,0.200577201,0.234006734,0,0,0.545703445,0.056179775
0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0.044444444,0.746,0.754,0.495967742,0.3001443,0.235690236,0,0.034483,0.282098936,0.191011236
0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0.233333333,0.482,0.482,0.5,0.200577201,0.234006734,0,0,0.177827539,0.011235955
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.188888889,0,0.466,0.5,0.482862903,0.235209235,0.324915825,0.15544,0,0.17370709,0.011235955
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.655555556,0.508,0.674,0.416330645,0.070707071,0.158249158,0.505051,0.050505,0.556455598,0.056179775
0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.3,0.633333333,0.626,0.686,0.469758065,0.0995671,0.166666667,0.30303,0,0.148608158,0.011235955
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.333333333,0.083333333,0.762,0.626,0.568548387,0.200577201,0.166666667,0,0,0.267656965,0.02247191
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.066666667,0.038888889,0.856,0.61,0.623991935,0.194531025,0.174175084,0,0.224786,0.305235101,0.101123596
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.022222222,0.955555556,0.872,0.872,0.5,0.157287157,0.107744108,0.215827,0.539568,0.279256778,0.134831461
0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.016666667,0.5,0.626,0.436491935,0.142857143,0.166666667,0,0,0.353207287,0
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.011111111,0.738888889,0.626,0.73,0.447580645,0.142857143,0.324915825,0,0,0.311109802,0.382022472
1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0.166666667,0.033333333,0.626,0.618,0.504032258,0.200577201,0.244107744,0,0,0.119842072,0.02247191
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.461111111,0.984,0.984,0.5,0.142857143,0.234006734,0,0,0.481575834,0
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0.55,0.492,0.388,0.552419355,0.142857143,0.166666667,0,0,0.286790537,0.06741573
0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0.678,0.516,0.581653226,0.285714286,0.244107744,0,0,0.286019936,0
0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0.011111111,0.411111111,0.864,0.864,0.5,0,0.016835017,0,0.951923,0.314718028,0.02247191
0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0.044444444,0,0.682,0.15625,0.200577201,0.284511785,0,0,0.334771789,0.033707865
1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0.311111111,0.5,0.626,0.372,0.628024194,0.200577201,0.234006734,0,0,0.223025561,0.04494382
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.255555556,0.072222222,0.482,0.734,0.372983871,0,0,0,0,0.432017116,0.280898876
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.211111111,0.233333333,0.88,0.848,0.516129032,0.200577201,0.234006734,0,0,0.70360868,0.04494382
0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0.033333333,0.734,0.848,0.442540323,0,0,0,0,0.311109802,0.382022472
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.277777778,0.738,0.492,0.623991935,0.142857143,0.141414141,0,0.151515,0.484653705,0.033707865
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.216666667,0.618,0.388,0.615927419,0.056277056,0.166666667,0.606061,0,0.329762882,0.011235955
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.822222222,1,0.856,0.988,0.433467742,0.135642136,0.116161616,0.050505,0.30303,0.432017116,0.280898876
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.508,0.73,0.388104839,0.142857143,0.166666667,0,0,0.265345161,0
1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.844444444,1,0.984,0.818,0.583669355,0.0995671,0.324915825,0.30303,0,0.346049763,0.898876404
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.988888889,0.746,0.746,0.5,0.0995671,0.116161616,0.30303,0.30303,0.350569112,0
0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.105555556,0.992,0.976,0.508064516,0.278499278,0.324915825,0,0,0.231638162,0.157303371
0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0.005555556,0.686,0.626,0.530241935,0.285714286,0.333333333,0,0,0.223025561,0.04494382
0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.505555556,0.862,0.746,0.558467742,0.285714286,0.468013468,0,0,0.460470429,0.06741573
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0.122222222,0.762,0.746,0.508064516,0.142857143,0.166666667,0,0,0.282098936,0.191011236
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.044444444,0.762,0.762,0.5,0.142857143,0.244107744,0,0,0.366797064,0.02247191
0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.311111111,0.992,0.682,0.65625,0,0,0,0,0.504521615,0.078651685
0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0.166666667,0.116666667,0.754,0.856,0.44858871,0.142857143,0.166666667,0,0,0.189880647,0
0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.455555556,1,0.496,0.5,0.497983871,0.256854257,0.14983165,0.10101,0.10101,0.165919486,0.123595506
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.116666667,0.746,0.618,0.564516129,0.171717172,0.234006734,0.143885,0,0.251451677,0.123595506
1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0.144444444,0.496,0.754,0.369959677,0.389047619,0.244107744,0,0,0.128486403,0.02247191
0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.255555556,0.027777778,0.614,0.618,0.497983871,0.113997114,0.166666667,0.20202,0,0.247263233,0.02247191
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.005555556,0.626,0.864,0.380040323,0.142857143,0.234006734,0,0,0.443594265,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.072222222,0.992,0.602,0.696572581,0.243867244,0.234006734,0,0,0.317610049,0.011235955
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.033333333,0.077777778,0.976,0.856,0.560483871,0.194531025,0.226952862,0,0,0.37300267,0.168539326
1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.505555556,0.738,0.992,0.371975806,0.0995671,0.234006734,0.30303,0,0.28813229,1
0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0.992,0.81,0.591733871,0.285714286,0.333333333,0,0,0.20987548,0.640449438
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.688888889,0.038888889,0.976,0.984,0.495967742,0.142857143,0.116161616,0,0.30303,0.171612868,0.134831461
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.105555556,0.626,0.984,0.319556452,0.157287157,0.234006734,0.215827,0,0.181843731,0.101123596
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.166666667,0.016666667,0.618,0.856,0.380040323,0.278499278,0.166666667,0.025253,0,0.258287362,0.191011236
0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0.038888889,0.984,0.508,0.739919355,0.285714286,0.333333333,0,0,0.512948365,0.078651685
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.188888889,0.992,0.626,0.684475806,0.200577201,0.166666667,0,0,0.203973582,0.213483146
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.011111111,0.083333333,0.742,0.984,0.378024194,0.142857143,0.166666667,0,0,0.971891191,0.078651685
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.866666667,0.992,0.856,0.568548387,0.200577201,0.166666667,0,0,0.100917015,0.224719101
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.183333333,0.872,0.746,0.563508065,0.200577201,0.234006734,0,0,0.621208756,0.011235955
0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.066666667,1,0.864,0.61,0.628024194,0.171717172,0.234006734,0.143885,0,0.345066113,0.157303371
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.122222222,0.754,0.364,0.696572581,0.200577201,0.244107744,0,0,0.450765388,0
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.011111111,0,0.61,0.61,0.5,0.142857143,0.166666667,0,0,0.381053185,0.348314607
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.508,0.522,0.492943548,0.142857143,0.244107744,0,0,0.241674108,0.269662921
0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0.033333333,1,0.5,0.746,0.376008065,0.142857143,0.234006734,0,0,0.553871817,0.08988764
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2,0.626,0.492,0.567540323,0.142857143,0.166666667,0,0,0.513868554,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.011111111,1,0.618,0.492,0.563508065,0.200577201,0.166666667,0,0,0.355750271,0.078651685
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.2,0.033333333,0.976,0.992,0.491935484,0.092352092,0.166666667,0.353535,0,0.487468666,0.02247191
1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0.116666667,0.754,0.658,0.548387097,0.200577201,0.333333333,0,0,0.114153223,0
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.044444444,0.648,0.792,0.427419355,0.285714286,0.333333333,0,0,0.260880208,0.02247191
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.011111111,0.083333333,0.61,0.618,0.495967742,0.142857143,0.333333333,0,0,0.305760923,0.011235955
0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.866666667,0.327777778,0.738,0.746,0.495967742,0.0995671,0.116161616,0.30303,0.30303,0.267697761,0.04494382
0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0.522222222,0.806,0.992,0.40625,0.171717172,0.35016835,0.143885,0,0.386538052,0.011235955
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.327777778,0.992,0.762,0.615927419,0.243867244,0.244107744,0,0,0.408568178,0.269662921
0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0.011111111,0.583333333,0.864,0.976,0.443548387,0.285714286,0.505050505,0,0,0.238913543,0.134831461
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.477777778,0.183333333,0.738,0.738,0.5,0.24963925,0.166666667,0.103627,0,0.523446672,0
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.394444444,0.754,0.992,0.380040323,0.142857143,0.166666667,0,0,0.238913543,0.134831461
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.754,0.864,0.444556452,0.142857143,0.166666667,0,0,0.303145412,0.08988764
0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0.233333333,0.754,0.634,0.560483871,0.113997114,0.166666667,0.20202,0,0.384144655,0
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.244444444,1,0.822,0.806,0.508064516,0.285714286,0.244107744,0,0,0.639907165,0.91011236
0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0.077777778,0.746,0.742,0.502016129,0.473304473,0.358585859,0,0.065789,0.249860612,0.056179775
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.127777778,0.856,0.992,0.431451613,0.209235209,0.311447811,0,0,0.251451677,0.123595506
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.055555556,0.805555556,0.618,0.642,0.487903226,0.200577201,0.183501684,0,0.215827,0.455679104,0.011235955
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0.1,0.864,0.984,0.439516129,0.171717172,0.234006734,0.143885,0,0.298843645,0.033707865
0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0.1,0.686,0.566,0.560483871,0.401154401,0.166666667,0,0,0.459269198,0.112359551
0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.61,0.62,0.494959677,0.142857143,0.35016835,0,0,0.20987548,0.640449438
0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0.044444444,0.116666667,0.618,0.746,0.435483871,0,0,0,0,0.346049763,0.898876404
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.544444444,1,0.992,0.634,0.680443548,0.200577201,0.244107744,0,0,0.284913897,0.382022472
0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0.461111111,0.754,0.984,0.384072581,0.142857143,0.166666667,0,0,0.189014854,0.011235955
0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.5,0.005555556,0.872,0.626,0.623991935,0.0995671,0.116161616,0.30303,0.30303,0.154986016,0.123595506
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0.361111111,0.704,0.864,0.419354839,0.401154401,0.234006734,0,0,0.446880652,0.179775281
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.984,0.864,0.560483871,0.200577201,0.234006734,0,0,0.356765651,0.337078652
0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0.477777778,0.992,0.992,0.5,0.070707071,0.166666667,0.505051,0,0.300257925,0
1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0.044444444,0.798,0.868,0.464717742,0.3001443,0.35016835,0,0,0.096293409,0.06741573
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0.088888889,0.626,0.626,0.5,0.200577201,0.234006734,0,0,0.274379326,0
0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.444444444,0.754,0.754,0.5,0.142857143,0.166666667,0,0,0.175765048,0.02247191
1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0.083333333,0.976,0.976,0.5,0.106782107,0.166666667,0.252525,0,0.388972245,0
0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.533333333,0.166666667,0.746,0.754,0.495967742,0.113997114,0.116161616,0.20202,0.30303,0.177977127,0.02247191
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044444444,0.15,0.61,0.61,0.5,0.209235209,0.244107744,0,0,0.428644603,0
1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.7,0.422222222,0.626,0.754,0.435483871,0.0995671,0.116161616,0.30303,0.30303,0.051371897,0.056179775
1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0.044444444,1,0.258,0.778,0.237903226,0,0,0,0,0.325075814,0.213483146
0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.322222222,0.992,0.992,0.5,0.142857143,0.082491582,0,0.505051,0.230690776,0.134831461
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.311111111,0.927777778,0.75,0.992,0.378024194,0.285714286,0.166666667,0,0,0.286790537,0.06741573
0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0.055555556,0.055555556,0.634,0.618,0.508064516,0.113997114,0.14983165,0.20202,0.10101,0.408568178,0.269662921
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1,0.388888889,0.508,0.738,0.384072581,0.128427128,0.166666667,0.10101,0,0.245454587,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.05,0.864,0.864,0.5,0.157287157,0.183501684,0,0,0.497871781,0.168539326
0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.266666667,0.066666667,0.634,0.63,0.502016129,0.285714286,0.333333333,0,0,0.432017116,0.280898876
0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0.361111111,0.75,0.984,0.382056452,0.142857143,0.333333333,0,0,0.356765651,0.337078652
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.027777778,0.618,0.618,0.5,0.157287157,0.183501684,0,0,0.377236443,0.011235955
0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.077777778,0.746,0.686,0.530241935,0.142857143,0.333333333,0,0,0.440416669,0.02247191
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.177777778,0.011111111,0.746,0.682,0.532258065,0.113997114,0.333333333,0.20202,0,0.459604636,0.011235955
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.011111111,0.127777778,0.618,0.618,0.5,0.235209235,0.284511785,0.15544,0,0.17370709,0.011235955
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.922222222,0.655555556,0.626,0.868,0.378024194,0.142857143,0.166666667,0,0,0.21908643,0.101123596
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0.626,0.872,0.376008065,0.142857143,0.166666667,0,0,0.379883685,0.02247191
0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0.088888889,0.626,0.626,0.5,0.186147186,0.234006734,0.071942,0,0.216924214,0.011235955
0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0.088888889,0.738,0.86,0.438508065,0.26992785,0.453888889,0,0,0.396632926,0.213483146
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.066666667,0.848,0.508,0.671370968,0.142857143,0.065656566,0,0.606061,0.321376928,0.08988764
0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.4,0.572222222,0.872,0.872,0.5,0.041847042,0.234006734,0.707071,0,0.25176445,0.02247191
0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.094444444,0.626,0.984,0.319556452,0.200577201,0.234006734,0,0,0.356765651,0.337078652
0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0.111111111,0.044444444,0.746,0.618,0.564516129,0.202063492,0.253333333,0.151488,0.090645,0.303467252,0.033707865
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.033333333,0.227777778,0.856,0.992,0.431451613,0.0995671,0.166666667,0.30303,0,0.282098936,0.191011236
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.061111111,0.69,0.738,0.475806452,0.3001443,0.267676768,0.087719,0,0.231402449,0.157303371
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272222222,0.626,0.992,0.315524194,0.142857143,0.166666667,0,0,0.325687761,0.04494382
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.022222222,0.686,0.738,0.473790323,0.200577201,0.284511785,0,0,0.406007062,0.02247191
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.033333333,1,0.976,0.932,0.522177419,0.194531025,0.453888889,0,0,0.522426759,0.02247191
0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.011111111,0.754,0.5,0.628024194,0.200577201,0.234006734,0,0,0.451232282,0.04494382
0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.022222222,0.788888889,0.924,0.626,0.650201613,0.3001443,0.166666667,0,0,0.432017116,0.280898876
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.516,0.63,0.442540323,0.401154401,0.505050505,0,0,0.250332038,0.123595506
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0.626,0.992,0.315524194,0.142857143,0.166666667,0,0,0.463512037,0.202247191
1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0.088888889,0.928,0.512,0.709677419,0.432900433,0.505050505,0,0,0.257956457,0.101123596
1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.864,0.806,0.529233871,0.357864358,0.244107744,0.107914,0,0.512948365,0.078651685
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.766666667,0.762,0.634,0.564516129,0.200577201,0.166666667,0,0,0.71586577,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0.516,0.516,0.5,0.149292929,0.174175084,0,0,0.216597841,0.011235955
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.138888889,0.984,0.864,0.560483871,0.157287157,0.234006734,0.215827,0,0.491203815,0.157303371
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.792,0.622,0.585685484,0.329004329,0.183501684,0,0,0.270988681,0.02247191
0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0.558,0.626,0.465725806,0.3001443,0.166666667,0,0,0.137543233,0.02247191
0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0.65,0.856,0.856,0.5,0,0,0,0,0.154986016,0.123595506
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.033333333,0.674,0.746,0.463709677,0.142857143,0.166666667,0,0,0.296749423,0.134831461
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.038888889,0.992,0.992,0.5,0.142857143,0.166666667,0,0,0.28813229,1
1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0.633333333,0.655555556,0.634,0.902,0.364919355,0.285714286,0.333333333,0,0,0.28813229,1
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.322222222,0.976,0.626,0.67641129,0.128427128,0.166666667,0.359712,0,0.585371271,0.617977528
1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0.566,0.742,0.411290323,0.256854257,0.324915825,0.359712,0.025253,0.325687761,0.04494382
1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0.477777778,0.388888889,0.626,0.746,0.439516129,0.171717172,0.183501684,0.143885,0.215827,0.327922505,0.08988764
0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.233333333,0.92,0.864,0.528225806,0.3001443,0.166666667,0,0,0.100917015,0.224719101
0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0.016666667,0.738,0.988,0.373991935,0.142857143,0.35016835,0,0,0.408568178,0.269662921
1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.066666667,0.984,0.618,0.684475806,0.287157287,0.314915825,0,0,0.499018617,0.011235955
1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.044444444,0.634,0.508,0.563508065,0.157287157,0.234006734,0,0,0.284913897,0.382022472
0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0.011111111,0.194444444,0.626,0.626,0.5,0.401154401,0.468013468,0,0,0.423821547,0
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.811111111,0.856,0.872,0.491935484,0.0995671,0.065656566,0.30303,0.606061,0.329645025,0.123595506
