user_id,interval_between_bookings,not_book_interval,rank
421060,NULL,126,C
421061,15,15,B
421093,15,15,B
421123,84,84,B
421171,NULL,125,C
421199,195,195,B
421229,25,25,B
421240,19,19,AA
421303,92,92,B
421306,37,37,AA
421359,34,34,B
421364,48,48,B
421373,1,1,B
421392,NULL,107,C
421398,91,91,B
421410,NULL,31,C
421412,124,124,B
421414,NULL,26,C
421425,0,0,B
421426,NULL,238,C
421436,12,12,A
421448,4,4,B
421496,51,51,B
421516,6,6,A
421521,NULL,195,C
421572,NULL,187,C
421593,NULL,8,C
421596,32,32,B
421631,13,13,A
421632,177,177,B
421633,3,3,B
421636,37,37,B
421643,13,13,B
421658,53,53,B
421663,0,0,B
421665,NULL,194,C
421678,NULL,182,C
421724,4,4,AA
421755,NULL,37,C
421768,8,8,A
421771,NULL,186,C
421783,28,28,B
421785,NULL,204,C
421797,NULL,243,C
421838,NULL,42,B
421875,NULL,238,C
421919,NULL,36,C
421921,NULL,177,C
421923,NULL,201,C
421936,33,33,B
421939,NULL,169,C
422026,172,172,B
422032,13,13,B
422041,72,72,B
422048,NULL,65,C
422049,6,6,AA
422128,5,5,AA
422129,46,46,B
422145,NULL,212,C
422147,1,1,B
422165,7,7,B
422200,NULL,52,C
422211,162,162,B
422220,3,3,A
422238,NULL,23,B
422255,NULL,243,C
422293,NULL,12,C
422331,NULL,229,C
422343,NULL,201,C
422361,13,13,B
422362,NULL,187,C
422389,NULL,110,C
422474,NULL,150,C
422485,NULL,88,C
422488,NULL,82,C
422510,4,4,A
422546,NULL,207,C
422551,NULL,180,C
422562,NULL,172,C
422569,34,34,B
422606,41,41,A
422610,NULL,166,C
422632,NULL,244,C
422672,NULL,66,C
422709,6,6,B
422720,57,57,B
422757,NULL,159,C
422833,NULL,14,C
422844,31,31,A
422892,72,72,B
422934,8,8,B
422981,NULL,162,C
423017,42,42,B
423024,11,11,B
423120,106,106,B
423132,5,5,B
423143,0,0,B
423145,NULL,143,C
423152,74,74,A
423174,35,35,B
423184,39,39,B
423188,NULL,92,C
423194,NULL,2,B
423197,24,24,B
423210,NULL,243,C
423220,NULL,141,B
423224,NULL,1,B
423230,NULL,217,C
423232,40,40,B
423310,49,49,B
423313,42,42,B
423342,68,68,B
423348,25,25,B
423351,NULL,194,C
423430,80,80,B
423452,NULL,183,C
423460,15,15,A
423475,209,209,B
423477,NULL,21,C
423487,56,56,B
423498,NULL,225,C
423552,18,18,B
423592,8,8,A
423625,75,75,B
423629,105,105,B
423670,9,9,B
423685,10,10,B
423718,NULL,19,B
423732,18,18,B
423743,NULL,210,C
423766,110,110,B
423805,152,152,B
423819,1,1,AA
423821,NULL,198,C
423823,20,20,A
423826,47,47,B
423841,NULL,24,C
423869,NULL,195,C
423896,NULL,183,C
423916,18,18,A
423921,NULL,242,C
423951,NULL,214,C
423952,NULL,230,C
424051,6,6,A
424058,10,10,B
424061,NULL,143,B
424091,35,35,B
424095,NULL,168,C
424118,6,6,B
424157,64,64,B
424179,181,181,B
424187,95,95,B
424220,60,60,B
424250,NULL,237,C
424264,NULL,34,B
424293,22,22,A
424321,48,48,B
424336,NULL,241,C
424350,83,83,B
424377,6,6,A
424400,136,136,B
424401,NULL,147,C
424438,8,8,B
424441,69,69,B
424462,67,67,B
424464,56,56,B
424473,NULL,236,C
424492,NULL,191,C
424494,105,105,B
424495,NULL,54,C
424500,5,5,B
424513,34,34,B
424535,26,26,B
424580,70,70,B
424595,NULL,201,C
424620,5,5,B
424641,NULL,4,C
424643,NULL,235,C
424651,NULL,145,C
424680,7,7,B
424744,NULL,128,C
424770,NULL,134,C
424781,5,5,A
424795,8,8,AA
424814,NULL,206,C
424831,NULL,57,C
424843,55,55,A
424883,NULL,139,C
424886,75,75,B
424911,44,44,B
424937,88,88,B
424952,0,0,B
424960,NULL,83,C
424965,NULL,22,B
424997,172,172,B
425014,NULL,122,B
425035,48,48,B
425044,NULL,218,C
425045,4,4,AA
425049,11,11,A
425054,NULL,159,C
425060,125,125,B
425073,NULL,84,C
425092,14,14,AA
425094,0,0,A
425111,NULL,223,C
425140,NULL,1,C
425163,NULL,240,C
425166,4,4,B
425174,13,13,A
425240,3,3,B
425258,57,57,B
425259,22,22,AA
425267,35,35,B
425269,NULL,233,C
425273,29,29,B
425278,NULL,122,C
425288,NULL,177,C
425314,NULL,116,C
425352,NULL,212,C
425386,NULL,150,C
425397,NULL,67,C
425421,160,160,B
425429,NULL,85,C
425445,13,13,B
425481,NULL,199,C
425499,31,31,B
425511,11,11,B
425516,97,97,B
425522,NULL,168,C
425529,NULL,20,C
425538,NULL,224,C
425575,NULL,148,C
425633,NULL,16,C
425658,21,21,B
425681,NULL,35,C
425726,NULL,139,C
425778,9,9,B
425789,NULL,201,C
425795,118,118,B
425799,NULL,137,C
425823,NULL,206,C
425834,35,35,A
425839,43,43,B
425843,NULL,113,C
425844,15,15,B
425891,67,67,B
425901,19,19,B
425910,NULL,20,B
425924,94,94,B
425944,68,68,B
425947,21,21,B
425953,NULL,21,C
425974,NULL,14,B
425978,NULL,154,B
425995,0,0,B
425997,NULL,191,C
426019,NULL,27,B
426024,6,6,B
426031,NULL,232,C
426045,45,45,B
426048,2,2,AA
426049,35,35,B
426057,NULL,57,C
426077,NULL,87,B
426091,31,31,B
426104,15,15,B
426110,11,11,A
426113,NULL,205,C
426129,47,47,B
426130,30,30,B
426133,NULL,100,C
426135,69,69,A
426153,NULL,219,C
426164,NULL,204,C
426177,NULL,240,C
426182,5,5,AA
426190,43,43,B
426211,6,6,B
426224,125,125,B
426225,NULL,209,C
426241,NULL,9,C
426253,NULL,184,C
426255,3,3,B
426263,NULL,135,C
426266,NULL,239,C
426288,NULL,102,B
426304,NULL,188,C
426342,NULL,192,C
426357,14,14,B
426373,NULL,240,C
426404,NULL,212,C
426429,NULL,238,C
426449,NULL,136,C
426459,NULL,183,C
426460,32,32,B
426494,NULL,93,B
426524,NULL,64,B
426543,47,47,B
426548,NULL,218,C
426586,18,18,B
426764,NULL,107,C
426869,27,27,B
426874,148,148,B
426915,NULL,85,C
426921,NULL,2,C
426923,24,24,B
426932,NULL,239,C
426948,NULL,235,C
426961,44,44,B
427002,NULL,42,C
427006,NULL,59,C
427007,41,41,B
427023,NULL,222,C
427040,NULL,230,C
427048,21,21,B
427077,NULL,232,C
427086,61,61,A
427092,NULL,216,C
427106,8,8,B
427107,NULL,199,C
427128,NULL,46,C
427132,NULL,110,C
427176,NULL,175,C
427187,NULL,65,C
427201,3,3,A
427209,1,1,A
427228,35,35,B
427242,NULL,239,C
427244,NULL,232,C
427249,113,113,B
427270,183,183,B
427272,13,13,AA
427277,12,12,B
427283,0,0,B
427292,NULL,17,C
427304,NULL,107,C
427307,6,6,B
427328,10,10,A
427329,17,17,B
427340,31,31,B
427350,NULL,142,C
427358,41,41,B
427363,NULL,192,C
427369,1,1,B
427393,NULL,74,B
427405,3,3,B
427429,NULL,19,C
427456,NULL,159,C
427462,29,29,A
427508,13,13,B
427517,NULL,233,C
427535,14,14,B
427564,NULL,215,C
427569,1,1,A
427570,NULL,189,C
427594,119,119,B
427608,NULL,48,C
427612,4,4,AA
427634,NULL,230,C
427641,133,133,B
427649,99,99,B
427654,NULL,188,C
427666,NULL,152,C
427689,NULL,91,C
427692,98,98,B
427723,NULL,234,C
427757,NULL,167,C
427764,6,6,B
427769,NULL,120,C
427771,1,1,B
427793,NULL,233,C
427799,106,106,B
427810,NULL,218,C
427823,41,41,B
427831,NULL,155,C
427900,NULL,211,C
427950,2,2,AA
428139,NULL,52,C
428145,NULL,26,B
428154,5,5,B
428206,0,0,B
428207,118,118,B
428218,NULL,6,B
428231,7,7,B
428232,0,0,B
428236,26,26,A
428256,NULL,201,C
428268,NULL,11,B
428269,34,34,B
428273,NULL,115,C
428323,NULL,231,C
428339,19,19,B
428340,24,24,B
428357,NULL,238,C
428367,NULL,147,C
428369,NULL,220,C
428405,NULL,86,B
428415,NULL,10,C
428433,72,72,B
428446,98,98,A
428461,NULL,36,C
428473,NULL,127,C
428477,33,33,A
428521,NULL,52,C
428531,NULL,28,C
428534,4,4,B
428538,32,32,B
428600,NULL,209,C
428626,NULL,182,C
428664,22,22,A
428675,7,7,A
428678,NULL,31,C
428679,NULL,106,B
428705,NULL,220,C
428730,NULL,22,C
428741,NULL,214,C
428744,NULL,123,C
428809,145,145,B
428849,56,56,B
428850,24,24,B
428882,63,63,B
428893,29,29,A
428903,NULL,109,C
428918,NULL,86,C
428976,NULL,236,C
429064,NULL,137,C
429107,37,37,B
429108,NULL,140,C
429124,108,108,B
429150,9,9,AA
429153,98,98,B
429214,NULL,204,C
429221,39,39,B
429238,NULL,234,C
429252,29,29,B
429269,NULL,229,C
429304,NULL,41,C
429309,1,1,B
429336,NULL,171,C
429358,0,0,B
429360,28,28,B
429403,48,48,AA
429445,19,19,B
429456,NULL,230,C
429470,NULL,81,C
429486,NULL,45,C
429509,45,45,B
429524,NULL,231,C
429526,25,25,B
429528,NULL,211,C
429600,54,54,B
429601,NULL,167,C
429604,NULL,209,C
429675,NULL,122,C
429683,16,16,B
429688,NULL,146,B
429749,35,35,B
429753,62,62,A
429788,NULL,142,C
429875,7,7,A
429942,NULL,236,C
429951,1,1,B
429997,3,3,B
430004,NULL,86,C
430024,86,86,B
430029,NULL,121,C
430062,9,9,B
430063,27,27,A
430067,19,19,B
430071,NULL,189,C
430088,NULL,236,C
430107,17,17,A
430110,NULL,128,C
430116,33,33,B
430146,57,57,B
430153,NULL,224,C
430157,81,81,B
430158,NULL,230,C
430182,NULL,206,C
430187,39,39,B
430207,NULL,234,C
430209,5,5,A
430222,15,15,B
430228,23,23,B
430229,34,34,A
430240,14,14,AA
430264,26,26,B
430273,NULL,233,C
430284,NULL,147,C
430287,115,115,B
430293,14,14,AA
430303,70,70,B
430318,5,5,AA
430322,NULL,36,B
430336,NULL,220,C
430351,NULL,189,C
430357,27,27,A
430376,46,46,B
430423,NULL,174,C
430430,156,156,B
430435,3,3,B
430453,NULL,204,C
430476,NULL,146,C
430483,NULL,130,C
430510,130,130,B
430536,161,161,B
430577,19,19,B
430580,NULL,86,C
430669,NULL,199,C
430693,NULL,174,C
430695,33,33,A
430708,35,35,B
430746,NULL,109,C
430759,24,24,B
430771,64,64,AA
430794,14,14,B
430813,0,0,B
430838,NULL,91,B
430881,9,9,B
430918,NULL,164,C
430928,5,5,B
430929,NULL,75,C
430963,NULL,207,C
430970,NULL,38,B
430974,NULL,110,C
430976,197,197,B
430994,NULL,81,C
431041,NULL,38,B
431056,NULL,58,C
431065,101,101,B
431083,34,34,B
431103,143,143,B
431116,NULL,202,C
431132,1,1,B
431133,NULL,187,C
431169,NULL,130,C
431170,0,0,A
431177,1,1,B
431180,37,37,B
431181,26,26,A
431184,NULL,38,B
431186,106,106,B
431189,NULL,28,C
431201,NULL,134,C
431213,NULL,15,C
431234,NULL,175,C
431288,0,0,B
431300,NULL,2,C
431301,NULL,168,C
431305,NULL,30,C
431311,92,92,B
431313,191,191,B
431397,143,143,B
431417,NULL,222,C
431450,36,36,B
431468,185,185,B
431469,174,174,B
431481,NULL,229,C
431499,115,115,B
431504,74,74,B
431514,27,27,A
431515,89,89,B
431516,NULL,86,C
431518,140,140,B
431526,NULL,50,C
431531,NULL,158,C
431553,NULL,78,C
431555,49,49,B
431584,71,71,A
431590,6,6,A
431595,NULL,90,B
431597,125,125,B
431604,26,26,B
431609,10,10,A
431617,78,78,B
431621,62,62,B
431624,6,6,B
431632,11,11,B
431635,NULL,95,B
431646,NULL,113,C
431659,10,10,B
431678,35,35,A
431679,NULL,198,C
431682,NULL,224,C
431683,24,24,A
431719,NULL,234,C
431733,NULL,234,C
431734,NULL,189,C
431743,33,33,B
431755,10,10,AA
431758,4,4,B
431764,NULL,110,C
431775,36,36,B
431777,30,30,A
431793,40,40,B
431799,NULL,30,C
431804,NULL,117,C
431816,87,87,B
431818,NULL,103,C
431829,NULL,84,C
431841,6,6,AA
431855,NULL,85,C
431857,25,25,A
431895,NULL,233,C
431911,NULL,152,C
431941,74,74,B
431957,36,36,B
431968,20,20,B
431991,43,43,B
432011,NULL,143,C
432024,26,26,B
432030,NULL,46,B
432032,NULL,205,C
432039,NULL,227,C
432051,11,11,AA
432077,4,4,A
432090,NULL,159,C
432091,15,15,B
432097,34,34,B
432103,30,30,A
432118,34,34,B
432128,0,0,B
432129,77,77,B
432148,NULL,189,C
432157,38,38,B
432175,NULL,77,B
432179,136,136,B
432220,11,11,AA
432223,NULL,170,C
432236,6,6,A
432250,45,45,B
432257,NULL,23,C
432271,3,3,AA
432282,77,77,A
432296,93,93,B
432300,34,34,B
432336,NULL,39,C
432346,26,26,B
432352,168,168,B
432372,NULL,143,C
432406,NULL,86,C
432407,NULL,155,C
432436,40,40,A
432439,NULL,170,C
432458,NULL,198,C
432468,17,17,A
432471,39,39,B
432493,3,3,B
432504,27,27,B
432522,NULL,30,B
432529,NULL,3,C
432554,NULL,232,C
432564,0,0,A
432614,1,1,B
432630,NULL,197,C
432670,NULL,8,B
432676,177,177,B
432697,39,39,B
432699,94,94,B
432731,108,108,A
432735,NULL,211,C
432737,27,27,B
432751,NULL,205,C
432758,NULL,133,C
432765,79,79,B
432777,3,3,B
432800,107,107,B
432804,14,14,B
432817,7,7,A
432836,NULL,101,B
432869,NULL,118,C
432871,NULL,231,C
432890,NULL,97,C
432911,NULL,231,C
432912,139,139,B
432925,NULL,62,B
432934,6,6,B
432938,105,105,B
432959,131,131,B
432978,13,13,B
432979,NULL,198,C
432982,NULL,157,C
432987,5,5,B
432995,11,11,B
432997,NULL,205,C
433008,130,130,B
433019,129,129,B
433027,2,2,B
433028,NULL,58,B
433043,NULL,133,C
433054,43,43,A
433068,NULL,218,C
433082,NULL,57,C
433093,98,98,B
433105,NULL,21,C
433132,15,15,B
433144,NULL,192,C
433155,8,8,A
433165,NULL,106,C
433168,NULL,50,C
433192,NULL,218,C
433196,15,15,B
433260,74,74,B
433274,31,31,B
433299,102,102,B
433322,104,104,B
433327,27,27,AA
433342,1,1,A
433349,2,2,B
433370,NULL,41,C
433375,12,12,B
433394,0,0,AA
433401,41,41,B
433410,NULL,223,C
433413,3,3,B
433419,167,167,A
433506,NULL,210,C
433531,NULL,230,C
433567,NULL,230,C
433585,NULL,24,C
433591,NULL,231,C
433631,NULL,139,C
433636,NULL,221,C
433647,44,44,B
433686,NULL,50,C
433696,NULL,184,C
433697,35,35,B
433720,NULL,8,B
433728,65,65,B
433729,NULL,118,C
433732,123,123,B
433746,NULL,225,C
433787,NULL,145,C
433817,NULL,30,C
433819,96,96,B
433824,NULL,205,C
433844,59,59,B
433848,NULL,8,C
433878,NULL,211,C
433886,21,21,B
433906,22,22,B
433911,NULL,9,C
433922,NULL,152,C
433933,0,0,B
434003,NULL,218,C
434023,NULL,212,C
434053,125,125,B
434070,NULL,15,C
434073,28,28,B
434293,26,26,B
434303,NULL,69,C
434308,21,21,AA
434312,33,33,B
434316,13,13,A
434319,83,83,B
434323,NULL,205,C
434336,NULL,73,C
434351,NULL,209,C
434360,5,5,B
434400,NULL,17,B
434418,156,156,B
434424,NULL,221,C
434434,10,10,B
434439,41,41,B
434440,NULL,141,C
434446,NULL,112,C
434488,NULL,8,C
434523,0,0,B
434532,NULL,65,C
434535,3,3,AA
434541,NULL,206,C
434546,15,15,A
434570,35,35,B
434582,13,13,A
434595,NULL,199,C
434615,NULL,160,C
434660,8,8,B
434678,14,14,A
434698,NULL,229,C
434712,55,55,B
434721,0,0,B
434782,13,13,A
434798,NULL,156,C
434805,NULL,216,C
434818,NULL,60,C
434851,NULL,11,C
434853,NULL,120,C
434890,34,34,B
434922,43,43,A
434939,14,14,A
434942,5,5,B
434946,NULL,69,C
434957,7,7,B
434966,12,12,B
434983,23,23,B
435040,4,4,AA
435065,1,1,AA
435141,NULL,138,C
435228,NULL,200,C
435235,12,12,B
435268,NULL,162,C
435274,197,197,B
435276,55,55,B
435329,28,28,B
435330,93,93,B
435356,NULL,200,C
435357,14,14,B
435360,2,2,B
435365,2,2,A
435384,NULL,119,C
435390,NULL,213,C
435399,NULL,79,C
435408,104,104,B
435436,118,118,B
435461,NULL,174,C
435464,81,81,B
435470,98,98,B
435502,16,16,B
435516,NULL,135,C
435526,NULL,216,C
435581,NULL,110,C
435584,NULL,130,C
435585,NULL,167,C
435590,0,0,B
435593,NULL,164,C
435621,104,104,B
435632,58,58,B
435635,NULL,142,C
435645,5,5,B
435658,NULL,106,C
435666,NULL,100,C
435690,NULL,211,C
435699,NULL,195,C
435706,NULL,82,B
435722,96,96,B
435731,NULL,84,C
435757,NULL,113,B
435766,NULL,213,C
435823,NULL,212,C
435847,178,178,B
435848,NULL,222,C
435865,0,0,B
435886,NULL,19,C
435896,NULL,155,C
435904,NULL,147,C
435917,NULL,190,C
435948,16,16,B
435959,9,9,A
435995,11,11,A
436003,NULL,228,C
436011,0,0,AA
436073,NULL,210,C
436080,3,3,A
436150,NULL,216,C
436151,29,29,B
436166,24,24,B
436172,NULL,200,C
436231,NULL,228,C
436239,4,4,B
436256,NULL,77,C
436258,NULL,216,C
436262,4,4,AA
436271,27,27,A
436320,25,25,A
436321,NULL,182,C
436352,164,164,B
436367,NULL,90,C
436368,10,10,AA
436386,NULL,72,C
436488,NULL,223,C
436535,41,41,B
436542,131,131,B
436550,NULL,222,C
436589,35,35,B
436606,NULL,224,C
436626,35,35,A
436658,64,64,B
436676,NULL,205,C
436686,NULL,219,C
436702,NULL,92,C
436714,22,22,B
436741,4,4,AA
436758,43,43,B
436766,17,17,B
436772,NULL,222,C
436795,3,3,B
436834,105,105,B
436863,NULL,76,C
436871,NULL,162,C
436872,NULL,63,C
436883,94,94,B
436915,93,93,B
436920,NULL,162,C
436947,79,79,B
436948,36,36,B
436958,NULL,193,C
436967,NULL,4,C
436990,NULL,137,C
436996,65,65,B
437010,NULL,205,C
437026,NULL,160,C
437057,NULL,85,C
437069,NULL,135,C
437071,13,13,A
437078,NULL,227,C
437083,NULL,157,C
437105,NULL,46,B
437114,0,0,B
437152,4,4,B
437159,NULL,205,C
437176,NULL,225,C
437184,NULL,6,C
437187,128,128,B
437189,1,1,B
437212,NULL,103,C
437217,36,36,B
437224,1,1,B
437233,NULL,55,B
437238,9,9,AA
437256,NULL,122,C
437275,NULL,211,C
437278,NULL,205,C
437281,NULL,179,C
437284,45,45,B
437299,0,0,A
437300,NULL,6,C
437332,104,104,B
437344,6,6,B
437347,49,49,B
437389,NULL,210,C
437393,NULL,205,C
437407,NULL,172,C
437408,NULL,204,C
437410,18,18,B
437415,0,0,A
437444,NULL,32,B
437469,NULL,97,C
437484,NULL,191,C
437505,NULL,222,C
437518,46,46,B
437543,NULL,193,C
437557,NULL,176,C
437596,NULL,137,C
437726,NULL,178,C
437734,NULL,154,C
437758,27,27,A
437787,17,17,A
437800,68,68,B
437827,61,61,AA
437832,5,5,AA
437925,18,18,B
437950,155,155,B
437960,24,24,A
437974,NULL,217,C
437975,NULL,139,B
437996,NULL,120,C
438007,NULL,55,C
438017,41,41,B
438023,NULL,198,C
438024,17,17,B
438144,156,156,B
438155,34,34,B
438167,23,23,A
438198,NULL,85,B
438234,48,48,B
438300,NULL,221,C
438308,14,14,B
438309,NULL,65,C
438317,NULL,96,B
438324,55,55,B
438331,5,5,A
438367,90,90,B
438391,NULL,40,C
438403,42,42,A
438440,27,27,A
438452,NULL,60,C
438461,1,1,B
438463,NULL,164,C
438472,NULL,212,C
438498,NULL,149,C
438524,NULL,224,C
438531,48,48,B
438550,NULL,163,C
438583,4,4,B
438621,7,7,AA
438708,NULL,197,C
438710,NULL,177,C
438868,34,34,B
438883,NULL,30,C
438884,99,99,B
438887,NULL,138,C
438899,NULL,209,C
438911,27,27,AA
438920,NULL,107,C
438979,NULL,10,C
439011,NULL,22,C
439016,34,34,B
439017,NULL,127,C
439023,NULL,0,C
439037,NULL,34,B
439065,NULL,168,C
439067,NULL,224,C
439069,21,21,B
439083,1,1,B
439087,NULL,220,C
439092,96,96,B
439098,3,3,A
439105,0,0,B
439108,126,126,B
439109,NULL,198,C
439124,121,121,B
439140,NULL,86,C
439148,NULL,54,C
439162,11,11,AA
439177,36,36,B
439184,4,4,AA
439185,NULL,85,C
439191,84,84,B
439195,55,55,B
439202,0,0,B
439222,NULL,72,C
439225,10,10,B
439233,12,12,A
439236,76,76,B
439259,52,52,A
439260,22,22,B
439264,NULL,150,C
439266,NULL,196,C
439301,30,30,B
439302,11,11,B
439305,59,59,B
439308,37,37,B
439322,9,9,AA
439330,75,75,B
439342,4,4,B
439363,49,49,B
439371,7,7,B
439372,10,10,B
439375,40,40,B
439387,NULL,184,C
439390,NULL,169,C
439395,7,7,A
439414,0,0,B
439441,7,7,AAA
439447,NULL,103,C
439472,NULL,23,C
439478,1,1,B
439496,82,82,B
439508,40,40,B
439540,3,3,B
439576,0,0,AA
439603,89,89,B
439618,2,2,AA
439619,25,25,B
439632,16,16,A
439661,NULL,210,C
439671,99,99,B
439711,NULL,21,B
439795,NULL,222,C
439879,105,105,A
439918,72,72,B
439932,7,7,AA
439981,NULL,204,C
439985,117,117,B
440009,NULL,64,C
440011,NULL,134,C
440024,NULL,39,C
440037,133,133,B
440039,9,9,AA
440049,NULL,91,C
440070,121,121,B
440093,NULL,223,C
440118,8,8,B
440124,70,70,B
440125,4,4,B
440167,NULL,221,C
440169,NULL,205,C
440175,NULL,40,C
440176,NULL,197,C
440250,NULL,87,C
440262,9,9,B
440278,NULL,88,C
440282,75,75,B
440320,30,30,B
440341,0,0,B
440348,NULL,67,C
440362,111,111,B
440373,NULL,221,C
440393,2,2,A
440405,NULL,216,C
440427,9,9,B
440455,77,77,B
440466,5,5,B
440468,0,0,B
440489,NULL,212,C
440533,0,0,A
440581,NULL,133,C
440584,51,51,B
440616,NULL,159,C
440659,NULL,168,C
440692,NULL,178,C
440702,NULL,104,B
440704,NULL,105,C
440714,NULL,140,C
440796,NULL,149,C
440855,14,14,A
440912,NULL,213,C
440932,7,7,AA
440969,75,75,B
441002,NULL,80,C
441022,NULL,95,C
441027,NULL,177,C
441041,35,35,B
441089,NULL,86,B
441146,5,5,B
441184,161,161,B
441197,5,5,B
441211,91,91,B
441228,NULL,45,C
441252,112,112,B
441267,58,58,AA
441279,NULL,220,C
441359,6,6,B
441362,67,67,A
441370,NULL,148,C
441375,41,41,B
441388,NULL,86,B
441393,15,15,A
441444,21,21,A
441449,9,9,AA
441450,71,71,B
441467,NULL,69,B
441479,36,36,B
441491,50,50,B
441495,3,3,B
441500,28,28,A
441517,30,30,B
441528,19,19,B
441535,16,16,B
441580,NULL,115,C
441621,NULL,179,C
441627,NULL,55,C
441641,7,7,A
441649,172,172,B
441654,NULL,212,C
441666,NULL,158,C
441709,NULL,17,B
441748,12,12,B
441759,30,30,A
441762,NULL,222,C
441766,NULL,218,C
441831,49,49,B
441846,82,82,B
441859,NULL,93,C
441881,NULL,61,B
441888,111,111,B
441896,32,32,B
442082,NULL,159,C
442086,25,25,B
442102,NULL,150,C
442130,NULL,202,C
442141,56,56,B
442170,NULL,99,C
442191,16,16,AA
442212,10,10,B
442219,154,154,B
442236,43,43,A
442262,NULL,214,C
442277,84,84,B
442293,0,0,B
442311,211,211,B
442341,7,7,AA
442373,0,0,B
442382,5,5,A
442386,NULL,174,C
442478,NULL,105,C
442505,NULL,128,C
442569,NULL,24,C
442588,NULL,139,C
442609,41,41,AA
442614,6,6,AA
442615,52,52,B
442621,NULL,211,C
442630,52,52,B
442637,4,4,AA
442643,186,186,B
442661,NULL,212,C
442668,9,9,B
442678,NULL,15,B
442707,26,26,B
442724,8,8,B
442733,43,43,A
442747,127,127,B
442810,NULL,18,C
442824,NULL,16,C
442843,NULL,105,B
442849,NULL,13,B
442882,NULL,221,C
442904,NULL,100,C
442949,68,68,A
442950,165,165,B
442962,197,197,B
443026,8,8,B
443033,11,11,B
443045,NULL,13,B
443060,NULL,169,C
443075,73,73,B
443111,NULL,178,C
443124,NULL,180,C
443144,NULL,11,B
443160,0,0,A
443166,98,98,B
443167,0,0,B
443198,NULL,38,C
443199,6,6,B
443217,NULL,207,C
443225,NULL,70,C
443239,96,96,B
443240,18,18,B
443252,NULL,4,C
443260,NULL,109,C
443295,NULL,132,C
443297,NULL,48,C
443299,NULL,47,C
443304,14,14,A
443315,25,25,B
443322,1,1,A
443335,0,0,B
443347,48,48,B
443395,3,3,A
443419,0,0,B
443425,27,27,A
443453,NULL,129,C
443467,NULL,184,C
443488,145,145,B
443506,7,7,B
443529,NULL,177,C
443544,NULL,87,C
443556,0,0,AA
443558,62,62,B
443573,NULL,178,C
443592,3,3,B
443635,NULL,94,C
443647,3,3,A
443681,182,182,B
443706,NULL,79,B
443715,0,0,B
443741,NULL,212,C
443743,60,60,B
443770,NULL,136,C
443773,NULL,116,C
443774,24,24,B
443796,NULL,218,C
443835,41,41,B
443871,4,4,B
443892,26,26,B
443903,9,9,A
443949,161,161,B
443960,7,7,B
443976,77,77,B
443983,14,14,AA
443988,34,34,B
444004,NULL,148,B
444013,NULL,157,C
444016,137,137,B
444024,56,56,B
444042,NULL,58,C
444054,147,147,B
444064,104,104,B
444067,146,146,B
444074,11,11,A
444103,105,105,B
444127,NULL,204,C
444129,9,9,AA
444132,34,34,B
444135,NULL,57,B
444153,NULL,149,C
444180,16,16,AA
444210,NULL,211,C
444216,13,13,A
444222,17,17,B
444227,NULL,19,B
444237,38,38,B
444243,NULL,191,C
444256,NULL,143,C
444265,NULL,181,C
444269,NULL,162,C
444283,193,193,B
444310,114,114,B
444329,NULL,140,C
444334,36,36,B
444371,NULL,175,C
444385,NULL,165,C
444388,20,20,B
444406,48,48,B
444408,NULL,170,C
444419,14,14,A
444423,101,101,B
444429,2,2,B
444449,9,9,A
444459,NULL,179,C
444473,NULL,219,C
444499,NULL,129,C
444608,132,132,B
444626,NULL,108,B
444629,NULL,195,C
444650,15,15,AA
444668,36,36,A
444679,NULL,52,C
444683,1,1,B
444712,17,17,B
444739,NULL,211,C
444833,NULL,219,C
444896,106,106,B
444947,38,38,B
444977,0,0,B
444991,NULL,219,C
445001,49,49,B
445011,NULL,162,B
445020,17,17,B
445031,NULL,16,B
445036,NULL,30,C
445054,9,9,B
445063,26,26,B
445079,3,3,B
445097,110,110,B
445101,10,10,B
445105,25,25,B
445115,2,2,AA
445117,24,24,B
445124,35,35,A
445128,41,41,B
445151,39,39,B
445161,NULL,195,C
445168,49,49,B
445169,NULL,176,C
445171,126,126,B
445182,0,0,AA
445183,39,39,A
445192,9,9,A
445201,NULL,181,C
445205,32,32,B
445237,8,8,AA
445238,19,19,B
445239,7,7,A
445249,NULL,100,B
445258,87,87,B
445265,NULL,197,C
445272,NULL,74,C
445277,105,105,B
445303,NULL,20,C
445319,NULL,155,B
445336,NULL,191,C
445355,2,2,AA
445356,NULL,212,C
445364,NULL,71,C
445379,NULL,154,C
445382,NULL,12,C
445392,14,14,B
445399,139,139,B
445404,6,6,A
445407,NULL,211,C
445423,35,35,A
445448,62,62,B
445453,NULL,198,C
445463,NULL,139,C
445465,NULL,149,C
445473,48,48,B
445474,5,5,B
445479,12,12,B
445486,49,49,B
445492,NULL,218,C
445495,4,4,B
445498,86,86,B
445502,NULL,89,C
445516,NULL,144,C
445527,0,0,A
445540,NULL,212,C
445545,NULL,204,C
445557,NULL,109,C
445589,NULL,177,C
445593,4,4,A
445621,38,38,B
445625,NULL,218,C
445639,76,76,B
445661,14,14,B
